victim_id,title,outlet,url
V1-0637,Death in cells: City police to release autopsy results when investigation wraps,Edmonton Journal,https://edmontonjournal.com/news/local-news/death-in-cells-city-police-to-release-autopsy-results-when-investigation-wraps
V1-0337,Surprise witness at Mutch inquest contradicts police testimony,CHEK News,https://cheknews.ca/surprise-witness-takes-stand-mutch-inquest-contradicting-police-testimony-318623/
V1-0190,RCMP ignored evidence in Simon shooting: band,CBC,https://www.cbc.ca/news/canada/nova-scotia/rcmp-ignored-evidence-in-simon-shooting-band-1.892612
V1-0229,Coroner to hold public inquest on in-custody death,Peace Arch News,https://www.peacearchnews.com/news/coroner-to-hold-public-inquest-on-in-custody-death/
V1-0563,'He didn't get a chance to get help': Jury offers no recommendations as Ryan Booker's death inquest concludes,CTV,https://www.ctvnews.ca/regina/article/he-didnt-get-a-chance-to-get-help-jury-offers-no-recommendations-as-ryan-bookers-death-inquest-concludes/
V2-0880,Inquest to investigate death of Cain Wapass in police cell,SaskToday,https://www.sasktoday.ca/crime-cops-court/inquest-to-investigate-death-of-cain-wapass-in-police-cell-6717893
V1-0365,Public hearing called into police beating death of Myles Gray in Vancouver,CBC,https://www.cbc.ca/news/canada/british-columbia/public-hearing-myles-gray-vancouver-police-1.7407752
V2-0903,Family wants answers after inmate dies at Ottawa jail,CBC,https://www.cbc.ca/news/canada/ottawa/family-wants-answers-after-inmate-dies-at-ottawa-jail-1.3515620
V2-0850,18-year-old Port Alberni woman dies in police custody,CBC,https://www.cbc.ca/news/canada/british-columbia/jocelyn-george-dies-rcmp-1.3657258
V1-0580,Man shot by RCMP was 'agitated' and had a hammer  ASIRT investigators say,CBC,https://www.cbc.ca/news/canada/calgary/strathmore-police-shooting-asirt-1.6702735
V1-0395,First officer to confront Abdirahman Abdi has left Ottawa police,CBC,https://www.cbc.ca/news/canada/ottawa/first-officer-to-confront-abdirahman-abdi-has-left-ottawa-police-1.7388242
V2-0845,Inquest ordered into prisoner's death in Inuvik,Hay River Hub,https://www.nnsl.com/inuvikdrum/inquest-ordered-into-prisoners-death-in-inuvik-7254346
V1-0462,Watchdog takes Winnipeg police to court to get cadets' notes after Taser death,CBC,https://www.cbc.ca/news/canada/manitoba/iiu-winnipeg-police-matthew-fosseneuve-1.5096244
V1-0056,RCMP urged to release arrest tape of man who died,The Globe and Mail,https://www.theglobeandmail.com/news/british-columbia/rcmp-urged-to-release-arrest-tape-of-man-who-died/article4356950/
V1-0060,Officer cleared in fatal shooting: Sudanese community 'disappointed',Calgary Herald,https://www.proquest.com/canadiannews/docview/245144296/3DBD81D6F72D4773PQ/27?accountid=14771&sourcetype=Newspapers
V1-0277,Man shot in Oakville by police may be linked to woman's body,National Post,https://nationalpost.com/posted-toronto/man-shot-by-police-in-oakville-may-be-linked-to-womans-body
V2-0725,Distraught woman died in Oshawa holding cell,Brock Citizen,https://www.durhamregion.com/news-story/3488166-distraught-woman-died-in-oshawa-holding-cell/
V1-0002,'Crazy Jimmy' died as he lived: Gang leader Hoang felled in hail of bullets  inquiry told,Edmonton Journal,https://www.proquest.com/canadiannews/docview/252973298/720CC3A746AD45C3PQ/10?accountid=14771&sourcetype=Newspapers
V1-0114,Inquest eyed into OPP's fatal shooting at rural trailer park,Ottawa Sun,https://www.proquest.com/canadiannews/docview/2172412278/29DE5D32EBEF4598PQ/247?accountid=14771&sourcetype=Newspapers
V1-0562,B.C. First Nation demands inquiry into man's death after police respond to distress call,Global News,https://globalnews.ca/news/9001742/williams-lake-first-nation-public-inquiry/
V1-0365,Photo of Myles Gray's injuries won't be shown to jurors  coroner rules,CBC,https://www.cbc.ca/news/canada/british-columbia/myles-gray-inquest-vancouver-police-verdict-1.6826185
V2-0927,Inquest called into death of Niagara Detention Centre inmate,Fort Erie Post,https://www.niagarathisweek.com/news/inquest-called-into-death-of-niagara-detention-centre-inmate/article_7e93fa47-84ae-5c5f-b5b4-31768f2b6533.html
V1-0509,5 years after Eishia Hudson  16  was shot by a police officer  hope remains for systemic change,CBC,https://www.cbc.ca/news/canada/manitoba/eishia-hudson-inquest-no-date-set-five-years-later-1.7504074
V2-0805,UPDATED: Jail cell death leads to guilty plea,The Midweek Banner,https://www.orangeville.com/news/updated-jail-cell-death-leads-to-guilty-plea/article_ad9aafd4-a48b-5f30-a0b3-4eee43a72fe3.html
V1-0919,Toronto cop gets suspended sentence  probation for assault over fake watch sale where man later died,CBC,https://www.cbc.ca/news/canada/toronto/calvin-au-sentencing-chadd-facey-1.7564456
V2-0941,Coroner announces inquest into '19 Hawkesbury death,Ottawa Sun,https://www.proquest.com/canadiannews/docview/3042263598/29DE5D32EBEF4598PQ/46?accountid=14771&sourcetype=Newspapers
V1-0383,Toronto police cleared in shooting death,Toronto Star,https://www.thestar.com/news/crime/toronto-police-cleared-in-shooting-death/article_27c1dbb9-43a6-55c2-b27f-0b3df5c4fe9c.html
V1-0459,2 Alberta RCMP officers charged with criminal negligence in fatal 2018 shooting,CBC,https://www.cbc.ca/news/canada/edmonton/rcmp-officers-charged-whitecourt-alberta-shooting-death-1.5603398
V1-0162,Police cleared in shooting death,Oakville Beaver,https://www.proquest.com/canadiannews/docview/362489988/D3F6C0D060374446PQ/11?accountid=14771&sourcetype=Newspapers
V1-0099,Coroner's inquest declares Arnaud's 2004 death a homicide,Lakes District News,https://www.proquest.com/canadiannews/docview/374491513/A86B1543E8494E0CPQ/25?accountid=14771&sourcetype=Newspapers
V2-0679,'He was a good man': Family of First Nations man question Winnipeg in-custody death,Winnipeg Sun,https://winnipegsun.com/news/provincial/he-was-a-good-man-family-of-first-nations-man-question-winnipeg-in-custody-death
V1-0607,Use of force under scrutiny after fatal RCMP shooting in Elsipogtog,NB Media Co-op,https://nbmediacoop.org/2024/09/10/fatal-police-shooting-in-elsipogtog-during-wellness-check-shocks-community/
V1-0508,Ontario's police watchdog clear cops in fatal shooting of Black man in Brampton,CTV,https://www.ctvnews.ca/toronto/article/ontarios-police-watchdog-clear-cops-in-fatal-shooting-of-black-man-in-brampton/
V1-0120,Jared Osidacz inquest delayed,The Hamilton Spectator,https://www.thespec.com/news/hamilton-region/jared-osidacz-inquest-delayed/article_f7a2106e-c104-56b2-8ced-a5173e0a8085.html
V1-0650,Inquest to begin next month in death of 26-year-old Cambridge man,Cambridge Times,https://www.cambridgetimes.ca/news/inquest-to-begin-next-month-in-death-of-26-year-old-cambridge-man/article_08c24a72-6702-52a0-9582-a944ff1d6c89.html
V1-0307,Taxpayers on hook for outcome of Yatim civil lawsuits,Calgary Sun,https://www.proquest.com/canadiannews/docview/2185420940/29DE5D32EBEF4598PQ/119?accountid=14771&sourcetype=Blogs,%20Podcasts,%20&%20Websites
V1-0263,Toronto man identified as Lindsay shooting victim by SIU,Clarington This Week,https://www.proquest.com/canadiannews/docview/873622026/6E8CD0BBCFCB44E6PQ/18?accountid=14771&sourcetype=Newspapers
V2-0860,Families of 2 Oji-Cree men who died in Thunder Bay police custody seek healing as they await inquest findings,CBC,https://www.cbc.ca/news/canada/thunder-bay/mamakwa-mckay-inquest-wraps-1.6640091
V1-0445,David Sappa  22  ID'd as man killed by police in Umiujaq  Que.,CBC,https://www.cbc.ca/news/canada/north/umiujaq-shooting-david-sappa-1.4473650
V1-0645,Quebec police to investigate incident in Nunavik community,Nunatsiaq News,https://nunatsiaq.com/stories/article/65674quebec_police_called_to_look_into_incident_in_nunavik_community/
V1-0024,Schizophrenic man 'exploded' at officers: ' ... he was bucking them off like (at) a rodeo ' psychiatric nurse testifies: FATALITY INQUIRY,Edmonton Journal,https://www.proquest.com/canadiannews/docview/252883928/6AFEFD5454904B23PQ/16?accountid=14771&sourcetype=Newspapers
V1-0552,Inquest into Hampton RCMP shooting death ends with 6 recommendations,CBC,https://www.cbc.ca/news/canada/new-brunswick/coroner-inquest-jury-recommendations-hampton-rcmp-shot-ryan-nowlan-domestic-violence-1.7036364
V1-0031,Father kills his son,Regina Leader-Post,https://www.proquest.com/canadiannews/docview/349642360/F7745594E26240ABPQ/1?accountid=14771&sourcetype=Newspapers
V1-0629,Victoria officer was 15 feet away when he fired weapon that killed a woman,Victoria News,https://www.vicnews.com/local-news/victoria-officer-was-15-feet-away-when-he-fired-weapon-that-killed-a-woman-7353490
V1-0212,Inquest into Rodney Jackson's death reveals timeline of shooting,Global News,https://globalnews.ca/news/155402/inquest-into-rodney-jacksons-death-reveals-timeline-of-shooting/
V1-0643,Coroner's inquest will examine 2018 death at Nanaimo ferry terminal,Tofino-Ucluelet Westerly News,https://www.westerlynews.ca/news/coroners-inquest-will-examine-2018-death-at-nanaimo-ferry-terminal-7498658
V1-0578,Burnaby residents hold memorial for homeless man who died while being arrested,CBC,https://www.cbc.ca/news/canada/british-columbia/calvin-goertzen-burnaby-memorial-1.6707118
V1-0251,Inquest held into police shooting,Surrey Now-Leader,https://www.surreynowleader.com/news/inquest-held-into-police-shooting-2884334
V1-0533,SIU clears officers after man shot dead during homicide investigation in Toronto,Global News,https://globalnews.ca/news/7975743/siu-clears-officers-man-shot-dead-during-homicide-investigation-toronto/
V1-0182,Woman sues RCMP claiming negligence caused father's death,Yukon News,https://www.yukon-news.com/news/woman-sues-rcmp-claiming-negligence-caused-fathers-death-6987265
V1-0200,Montrealer dies,Montreal Gazette,https://www.proquest.com/canadiannews/docview/434800088/FE4943DEAEF749C9PQ/10?accountid=14771&sourcetype=Newspapers
V1-0283,RCMP cleared in shooting of Yellowknife woman,APTN News,https://www.aptnnews.ca/national-news/rcmp-cleared-in-shooting-of-yellowknife-woman/
V1-0659,Two Montreal police officers lied about 2017 death of detainee: ethics board,CTV,https://www.ctvnews.ca/montreal/article/two-montreal-police-officers-lied-about-2017-death-of-detainee-ethics-board/
V1-0203,Investigation continues into fatal shooting by officer,CBC,https://www.cbc.ca/news/canada/calgary/investigation-continues-into-fatal-shooting-by-officer-1.794531
V2-0686,First Nations leaders demand explanation from RCMP for Indigenous man's death in police custody,CBC,https://www.cbc.ca/news/canada/british-columbia/williams-lake-first-nation-surrance-myers-death-1.6606023
V1-0579,Three of 5 people killed in Vaughan  Ont. were members of condo board  police say,CTV,https://www.ctvnews.ca/toronto/article/three-of-5-people-killed-in-vaughan-ont-were-members-of-condo-board-police-say/
V2-0691,N.W.T. coroner calls inquest into death of woman in RCMP custody,CBC,https://www.cbc.ca/news/canada/north/nwt-coroner-calls-inquest-into-death-of-woman-in-rcmp-custody-1.7324972
V1-0186,Man  30  dies after police use Taser,Toronto Star,https://www.thestar.com/news/canada/2008/11/04/man_30_dies_after_police_use_taser.html
V1-0332,Victim in Brampton police shooting is Jermaine Carby  says mother,Toronto Star,https://www.thestar.com/news/gta/victim-in-brampton-police-shooting-is-jermaine-carby-says-mother/article_fd53ad16-57dc-500f-a45c-1f1cc2351646.html
V1-0084,RCMP kill gunman,Regina Leader-Post,https://www.proquest.com/docview/349875968?accountid=14771&parentSessionId=71z5s%2Fd9wrYg9I0fpoPEbhG2yGrKK7kmjcuZl%2FnntpA%3D&sourcetype=Newspapers
V1-0060,Officer lacked data to prevent shooting: lawyer,Calgary Herald,https://www.proquest.com/canadiannews/docview/245318565/3DBD81D6F72D4773PQ/8?accountid=14771&sourcetype=Newspapers
V1-0535,'There's just so many unanswered questions': candle light vigil held for Prince Albert homicide victim,paNOW,https://panow.com/2021/05/30/theres-just-so-many-unanswered-questions-candle-light-vigil-held-for-prince-albert-homicide-victim/
V1-0560,B.C. bank robbers' 'primary objective' was to shoot and kill officers: Police,The Vancouver Sun,https://vancouversun.com/news/crime/police-to-release-their-findings-of-saanich-bank-shootout-where-two-suspects-died
V1-0199,Officers cleared in shooting death of homeless man,CTV,https://www.ctvnews.ca/vancouver/article/officers-cleared-in-shooting-death-of-homeless-man/
V1-0132,Cause of death 'undeterminable' for Red Deer man jolted by Taser: inquest,CBC,https://www.cbc.ca/news/canada/calgary/cause-of-death-undeterminable-for-red-deer-man-jolted-by-taser-inquest-1.823998
V1-0656,Winnipeg man dies in police custody,CBC,https://www.cbc.ca/news/canada/manitoba/winnipeg-man-dies-in-police-custody-1.652796
V1-0056,Family angry after opening day of Taser death inquest,Moose Jaw Times Herald,https://www.proquest.com/canadiannews/docview/345372226/A7498A6D0CA34FBFPQ/24?accountid=14771&sourcetype=Newspapers
V1-0431,Man shot dead in Saint-Georges de Beauce: incomprehension among relatives,Journal de Montreal,https://www.journaldemontreal.com/2017/08/11/homme-abattu-a-saint-georges-de-beauce-incomprehension-chez-les-proches
V2-0945,Inquest into botched 911 call begins in Ottawa,CBC,https://www.cbc.ca/news/canada/ottawa/inquest-begins-kathryn-missen-911-call-1.4864568
V1-0309,Anti-Taser petition prompted by death in Leduc gaining support,The Edmonton Sun,https://edmontonsun.com/2013/08/11/anti-taser-petition-prompted-by-death-in-leduc-gaining-support
V1-0579,Victims in Vaughan  Ont.  mass shooting include 3 members of condo board  police say,CBC,https://www.cbc.ca/news/canada/toronto/vaughan-condo-shooting-1.6690582
V1-0474,Woman shot dead by Calgary police on Christmas 'was like a Disney princess ' say friends,Calgary Sun,https://calgarysun.com/news/crime/woman-shot-dead-by-calgary-police-on-christmas-was-like-a-disney-princess
V1-0480,'The hardest call I ever did': ERT commander testifies at inquest,Chemainus Valley Courier,https://www.chemainusvalleycourier.ca/home2/the-hardest-call-i-ever-did-ert-commander-testifies-at-inquest-7346033
V1-0056,Family furious after first day of coroner's inquest,Prince George Citizen,https://www.proquest.com/canadiannews/docview/361771235/A7498A6D0CA34FBFPQ/19?accountid=14771&sourcetype=Newspapers
V2-0792,No charges to be laid in Victoria Paul's death,CBC,https://www.cbc.ca/news/canada/nova-scotia/no-charges-to-be-laid-in-victoria-paul-s-death-1.1365076
V1-0291,Man killed by RCMP near Vegreville identified,Global News,https://globalnews.ca/news/268244/man-killed-by-rcmp-near-vegreville-identified/
